,word,OA_frequency,NOA_frequency,oa_noa,expected_oa,expected_noa,chi_square,p_value,depletion_rate
4440,Hyperthyroidism,72,80,152,67.68903412583143,84.31096587416857,0.49498310560125963,0.4817128357791439,1.0636878030517416
4441,Cold Temperature,742,844,1586,706.2816323918989,879.7183676081011,3.2566029841110846,0.07113635118464723,1.0505724146996955
4442,Cholecystitis,19,52,71,31.617904098250207,39.38209590174979,9.07822390476123,0.002586711512872661,0.600925347263973
4443,Argemone,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
4444,"Genes, Retinoblastoma",4,3,7,3.1172581505317103,3.8827418494682897,0.4506653694671931,0.502019150278118,1.2831789370147995
4445,HSP30 Heat-Shock Proteins,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
4446,Self-Management,12,11,23,10.242419637461335,12.757580362538665,0.5437350651310959,0.46088890318513964,1.1715981598830778
4447,FMN Reductase,3,3,6,2.671935557598609,3.328064442401391,0.07261926797317608,0.7875606198283936,1.1227815698879495
4448,Anterior Cruciate Ligament,105,276,381,169.66790790751168,211.33209209248832,44.43625402942304,2.627755485585338e-11,0.6188559834028069
4449,Adenylate Cyclase Toxin,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
4450,Lipoglycopeptides,18,6,24,10.687742230394436,13.312257769605564,9.019376945283964,0.002671324347711107,1.6841723548319243
4451,Medicaid,382,358,740,329.5387187704951,410.4612812295049,15.056736850580263,0.00010432721874286501,1.1591961072897208
4452,Paragonimiasis,3,3,6,2.671935557598609,3.328064442401391,0.07261926797317608,0.7875606198283936,1.1227815698879495
4453,Anesthetics,71,132,203,90.40048636541961,112.59951363458039,7.506093876509637,0.006149058291269011,0.7853940045521618
4454,Alberta,146,207,353,157.19887530538483,195.80112469461517,1.438331218490975,0.23040957654399236,0.9287598255163775
4455,Health Planning Technical Assistance,4,1,5,2.2266129646655077,2.7733870353344923,2.5463719883907867,0.11054784502486541,1.7964505118207192
4456,Vanadates,6,16,22,9.797097044528233,12.202902955471767,2.6531726204571626,0.10334345765009478,0.6124263108479724
4457,Biological Psychiatry,5,12,17,7.570484079862726,9.429515920137275,1.5734962407113477,0.20970000042200873,0.6604597469929115
4458,Growth Inhibitors,5,4,9,4.007903336397914,4.992096663602086,0.44274153144781125,0.5058021943938347,1.2475350776532772
4459,"Osteoarthropathy, Secondary Hypertrophic",3,3,6,2.671935557598609,3.328064442401391,0.07261926797317608,0.7875606198283936,1.1227815698879495
4460,Response Elements,38,14,52,23.15677483252128,28.84322516747872,17.152917617733657,3.448792670588443e-05,1.6409884482977724
4461,Colocasia,1,13,14,6.234516301063421,7.765483698936579,7.9233688125685795,0.004880032164280754,0.16039736712684993
4462,Racepinephrine,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
4463,Sporotrichosis,21,13,34,15.140968159725452,18.85903184027455,4.087498378745757,0.0432015384374759,1.3869654686851143
4464,Acid Anhydride Hydrolases,6,6,12,5.343871115197218,6.656128884802782,0.14523853594635217,0.7031277566170984,1.1227815698879495
4465,Hemorrhagic Fever with Renal Syndrome,22,20,42,18.703548903190264,23.296451096809736,1.0474390920799,0.3060976250111159,1.176247358930233
4466,Acceleration,110,227,337,150.07371381845522,186.92628618154478,19.291858955596265,1.1218365893716426e-05,0.7329731316775931
4467,Meta-Analysis as Topic,426,413,839,373.6256554708722,465.3743445291278,13.236099854763811,0.0002746086950624573,1.140178662150814
4468,Pediatric Assistants,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
4469,"beta-Carotene 15,15'-Monooxygenase",0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
4470,Graft Survival,567,834,1401,623.8969526992752,777.1030473007248,9.354588172507068,0.0022242794193947724,0.9088039259478478
4471,Health Plan Implementation,146,165,311,138.49532640219456,172.50467359780544,0.7331418674513142,0.3918666788289221,1.0541871974510653
4472,CpG Islands,335,132,467,207.9656508997584,259.03434910024157,139.89759449822571,2.8028994362351957e-32,1.6108429375266085
4473,Fetal Proteins,12,5,17,7.570484079862726,9.429515920137275,4.67249028036578,0.03064945473578315,1.5851033927829876
4474,Retreatment,247,396,643,286.34242725598426,356.65757274401574,9.745320401987808,0.0017977979393082773,0.8626035700227792
4475,Toluidines,10,21,31,13.805000380926147,17.194999619073855,1.8907430361461997,0.16911813835725012,0.7243752063793223
4476,Graphic Novels as Topic,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
4477,Reproductive Medicine,18,53,71,31.617904098250207,39.38209590174979,10.574187044337915,0.0011467768867771757,0.5692976974079744
4478,Interleukin-13 Receptor alpha1 Subunit,2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
4479,Ectromelia virus,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
4480,"Child, Orphaned",41,28,69,30.727258912384002,38.272741087616,6.191678363859347,0.01283524005586308,1.3343201265335052
4481,Flame Retardants,67,187,254,113.11193860500778,140.8880613949922,33.89048932073462,5.830301102829257e-09,0.5923335841141151
4482,Hand Strength,356,563,919,409.25146290552027,509.74853709447973,12.492011314259514,0.0004086959391602515,0.8698808245486617
4483,S100 Calcium Binding Protein A6,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
4484,Histocompatibility Testing,137,102,239,106.43209971101126,132.56790028898874,15.827710907478426,6.937895416584798e-05,1.2872056491602433
4485,"Rats, Inbred BUF",2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
4486,Gastroscopes,1,7,8,3.562580743464812,4.437419256535188,3.3231498389017413,0.06831083376655145,0.2806953924719874
4487,Uterine Balloon Tamponade,6,12,18,8.015806672795827,9.984193327204173,0.913923923868212,0.33907542546793634,0.7485210465919663
4488,Tetrahydrocortisol,0,3,3,1.3359677787993045,1.6640322212006955,2.408549116618655,0.12067416358653409,0.0
4489,Phlebotomy,38,77,115,51.21209818730667,63.78790181269333,6.14512241722087,0.013177504339347479,0.7420121679259492
4490,Underage Drinking,100,63,163,72.58758264809555,90.41241735190445,18.663447110708404,1.5594353437013512e-05,1.377646098022024
4491,Eurycoma,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
4492,"Histology, Comparative",1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
4493,Siderophores,22,39,61,27.164678168919192,33.83532183108081,1.7702780619211995,0.18334767043107464,0.8098752307388488
4494,Family Characteristics,806,549,1355,603.4121134243526,751.5878865756474,122.62314388987623,1.6861811295568599e-28,1.3357371886785054
4495,Histone-Lysine N-Methyltransferase,67,37,104,46.31354966504256,57.68645033495744,16.658020974400543,4.4760635486232035e-05,1.446660868894089
4496,"Eye Infections, Viral",14,30,44,19.594194089056465,24.405805910943535,2.8794343268561975,0.08971753392326519,0.7144973626559679
4497,Paracoccus,2,8,10,4.4532259293310155,5.5467740706689845,2.4364633713634913,0.11854322300049258,0.4491126279551798
4498,Nervous System,95,71,166,73.92355042689485,92.07644957310515,10.833570494592585,0.0009967624184043895,1.2851114354139181
4499,Eritrea,6,9,15,6.679838893996522,8.320161106003477,0.12473994537573685,0.7239494328663487,0.8982252559103596
4500,Paracoccus denitrificans,1,5,6,2.671935557598609,3.328064442401391,1.8861342963774483,0.16963857976490915,0.37426052329598314
4501,Wounds and Injuries,709,1255,1964,874.6135725206113,1089.3864274793887,56.53731269507183,5.5142027276068526e-14,0.8106437200107497
4502,"Magnetic Resonance Imaging, Cine",291,317,608,270.7561365033257,337.2438634966743,2.7287768081034818,0.09855474072602634,1.0747678843335307
4503,Theca Cells,3,5,8,3.562580743464812,4.437419256535188,0.16016386205898542,0.6890056978052088,0.8420861774159621
4504,Dinoprostone,95,97,192,85.50193784315549,106.49806215684451,1.9021886244746387,0.16783354679408985,1.1110859285349501
4505,B7-1 Antigen,6,11,17,7.570484079862726,9.429515920137275,0.5873580824834186,0.4434425540728094,0.7925516963914938
4506,Poecilia,26,30,56,24.938065204253682,31.061934795746318,0.08152531203757649,0.7752408990578827,1.0425828863245246
4507,Pralidoxime Compounds,3,5,8,3.562580743464812,4.437419256535188,0.16016386205898542,0.6890056978052088,0.8420861774159621
4508,Cyclin-Dependent Kinase Inhibitor p18,4,1,5,2.2266129646655077,2.7733870353344923,2.5463719883907867,0.11054784502486541,1.7964505118207192
4509,"Twins, Monozygotic",200,146,346,154.08161715485312,191.91838284514688,24.670722295714008,6.800952756416663e-07,1.2980133755930052
4510,Clemastine,1,3,4,1.781290371732406,2.218709628267594,0.617802622407966,0.4318650191168317,0.5613907849439748
4511,Hypochondriasis,5,38,43,19.148871496123366,23.851128503876634,18.847768681244425,1.4157661902217845e-05,0.26111199299719756
4512,Sequence Inversion,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
4513,Optogenetics,170,40,210,93.51774451595132,116.48225548404868,112.76825842088934,2.425275573926211e-26,1.8178368274376326
4514,Methylobacteriaceae,4,3,7,3.1172581505317103,3.8827418494682897,0.4506653694671931,0.502019150278118,1.2831789370147995
4515,Phosphoric Diester Hydrolases,42,44,86,38.29774299224673,47.70225700775327,0.6452373080146263,0.4218206306657277,1.0966703705882297
4516,Persistent Fetal Circulation Syndrome,7,20,27,12.02371000919374,14.97628999080626,3.784165780179249,0.05173969556194493,0.582183036238196
4517,Autobiography as Topic,6,4,10,4.4532259293310155,5.5467740706689845,0.9685868320565187,0.32503287192853253,1.3473378838655394
4518,"Hematoma, Epidural, Spinal",4,18,22,9.797097044528233,12.202902955471767,6.184196128692232,0.012889624578918738,0.40828420723198167
4519,Strobilurins,6,31,37,16.476935938524754,20.523064061475246,12.010238920417336,0.0005290907439018484,0.36414537401771335
4520,"Receptors, Eph Family",4,11,15,6.679838893996522,8.320161106003477,1.9382549737800097,0.1638581316428141,0.598816837273573
4521,Resuscitation,161,348,509,226.66919980294867,282.33080019705136,34.29971097405293,4.724519289966505e-09,0.7102861797719445
4522,ADAMTS1 Protein,4,0,4,1.781290371732406,2.218709628267594,4.982252559103596,0.025608618666787656,2.245563139775899
4523,Barotrauma,6,8,14,6.234516301063421,7.765483698936579,0.01590387046169088,0.8996444175841588,0.9623842027610995
4524,Roniviridae,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
4525,Aversive Therapy,4,0,4,1.781290371732406,2.218709628267594,4.982252559103596,0.025608618666787656,2.245563139775899
4526,Ion Exchange,7,58,65,28.9459685406516,36.0540314593484,29.99721543513956,4.326671776675331e-08,0.2418298765912507
4527,Epitopes,220,129,349,155.41758493365242,193.58241506634758,48.382458209275626,3.506912539230165e-12,1.415541234242687
4528,Telocytes,11,2,13,5.78919370813032,7.21080629186968,8.455733748849383,0.003638944135671912,1.9000918875026838
4529,"Antigens, Heterophile",0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
4530,Ampulla of Vater,49,53,102,45.42290447917635,56.57709552082365,0.5078619751228852,0.4760658582606433,1.0787509200884222
4531,Blood Component Removal,37,92,129,57.446614488370095,71.55338551162991,13.120122837519155,0.0002921408794001425,0.6440762493930874
4532,Methoxyflurane,0,3,3,1.3359677787993045,1.6640322212006955,2.408549116618655,0.12067416358653409,0.0
4533,Immunosenescence,12,11,23,10.242419637461335,12.757580362538665,0.5437350651310959,0.46088890318513964,1.1715981598830778
4534,Kinesin,37,42,79,35.18048484171502,43.81951515828498,0.16965593575917623,0.6804177696046754,1.051719445211497
4535,Cytokine Receptor gp130,10,9,19,8.461129265728928,10.538870734271072,0.5045863224365049,0.47749183393045935,1.1818753367241572
4536,Cumulative Trauma Disorders,39,82,121,53.88403374490528,67.11596625509472,7.412090542537916,0.006478699798061561,0.7237765491839674
4537,Carbon-Nitrogen Ligases,6,6,12,5.343871115197218,6.656128884802782,0.14523853594635217,0.7031277566170984,1.1227815698879495
4538,Hepatitis E,77,92,169,75.25951820569415,93.74048179430585,0.07256664744420664,0.7876357569712336,1.0231264009629837
4539,Multifactorial Inheritance,92,30,122,54.329356337838384,67.67064366216162,47.09025532826891,6.779189923090063e-12,1.6933754824539566
4540,Organelles,23,20,43,19.148871496123366,23.851128503876634,1.3963437943551447,0.23733669908472732,1.2011151677871086
4541,Candida glabrata,26,15,41,18.25822631025716,22.74177368974284,5.918094298412364,0.014986159277448702,1.4240156496139849
4542,Geminiviridae,5,8,13,5.78919370813032,7.21080629186968,0.19395843453298345,0.659642266411539,0.8636781306830381
4543,Metschnikowia,1,8,9,4.007903336397914,4.992096663602086,4.069771588256357,0.0436571773422027,0.24950701553065543
4544,"Nurses, Pediatric",2,19,21,9.351774451595132,11.648225548404868,10.419571250422942,0.0012468683800520514,0.21386315616913323
4545,Morbillivirus,4,3,7,3.1172581505317103,3.8827418494682897,0.4506653694671931,0.502019150278118,1.2831789370147995
4546,"Nuclear Receptor Subfamily 1, Group F, Member 3",20,27,47,20.93016186785577,26.06983813214423,0.07452534571686777,0.7848583604102846,0.9555587828833613
4547,Laboratory Animal Science,11,40,51,22.711452239588176,28.288547760411824,10.887699387767968,0.0009680499371439434,0.4843371477948018
4548,Child Health,253,182,435,193.71532792589915,241.28467207410085,32.70998772461525,1.0698607112883584e-08,1.3060401709501206
4549,Peptide Hormones,27,25,52,23.15677483252128,28.84322516747872,1.1499345165163495,0.28356285802252645,1.1659654764221015
4550,Vorinostat,37,14,51,22.711452239588176,28.288547760411824,16.206558443901137,5.679714071166409e-05,1.629134042582515
4551,Interferon Type I,48,18,66,29.391291133584698,36.6087088664153,21.240920888461915,4.0502430793260915e-06,1.6331368289279267
4552,"Denture, Complete, Upper",9,7,16,7.125161486929624,8.874838513070376,0.8893906183303659,0.34564249797251934,1.2631292661239433
4553,Hemoglobin M,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
4554,Certolizumab Pegol,27,19,46,20.48483927492267,25.51516072507733,3.7357450564436627,0.05325990893475531,1.3180479298684626
4555,Genealogy and Heraldry,10,7,17,7.570484079862726,9.429515920137275,1.4056440911192905,0.2357808469414578,1.320919493985823
4556,Career Choice,409,507,916,407.915495126721,508.084504873279,0.005198192236231384,0.9425235280381696,1.002658650838802
4557,"Niemann-Pick Disease, Type B",1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
4558,Methylhistamines,2,7,9,4.007903336397914,4.992096663602086,1.813543125615737,0.1780837824890259,0.49901403106131087
4559,Elementary Particles,2,3,5,2.2266129646655077,2.7733870353344923,0.04157998179191234,0.8384225011379765,0.8982252559103596
4560,"2',3'-Cyclic Nucleotide 3'-Phosphodiesterase",3,2,5,2.2266129646655077,2.7733870353344923,0.48429341602825937,0.48648398485165445,1.3473378838655394
4561,Serotonin 5-HT1 Receptor Antagonists,9,20,29,12.914355195059944,16.085644804940056,2.1389826392299485,0.14359709318974337,0.6968989054476928
4562,Sambucus,3,3,6,2.671935557598609,3.328064442401391,0.07261926797317608,0.7875606198283936,1.1227815698879495
4563,Diiodotyrosine,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
4564,Cyclin B,4,2,6,2.671935557598609,3.328064442401391,1.1900681764287653,0.27531580472641726,1.4970420931839326
4565,"Labor, Induced",64,182,246,109.54935786154297,136.45064213845703,34.14398482444794,5.118120500414685e-09,0.5842115485595836
4566,Blighia,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
4567,Solitary Pulmonary Nodule,69,63,132,58.782582267169396,73.2174177328306,3.201792346663151,0.07355761526078457,1.1738170957919472
4568,Neoadjuvant Therapy,526,840,1366,608.3106619466166,757.6893380533834,20.079194355303287,7.430058535641638e-06,0.8646897595330328
4569,Chenopodium album,0,3,3,1.3359677787993045,1.6640322212006955,2.408549116618655,0.12067416358653409,0.0
4570,Ethology,12,9,21,9.351774451595132,11.648225548404868,1.3519961084015781,0.24492945738868394,1.2831789370147995
4571,Seed Bank,22,5,27,12.02371000919374,14.97628999080626,14.923103788519406,0.0001119831341252835,1.829718113891473
4572,Central Nervous System Parasitic Infections,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
4573,Lipids,878,1139,2017,898.2156699460658,1118.7843300539344,0.8202668732180872,0.36510214993815926,0.9774935234126124
